Study_id,Title,Year,Journal,DOI,Reference
daa7b7a2da04a2c01088ec4c6a81aecc8512d09d,Spatial assessment of major and trace element concentrations from Lower Athabasca Region Trout-perch (Percopsis omiscomaycus) otoliths.,2019,The Science of the total environment,10.1016/j.scitotenv.2018.11.168,"Sinnatamby, R. N., Loewen, T. N., Luo, Y., Pearson, D. G., Bicalho, B., Grant-Weaver, I., ... & Shotyk, W. (2019). Spatial assessment of major and trace element concentrations from Lower Athabasca Region Trout-perch (Percopsis omiscomaycus) otoliths. Science of the Total Environment, 655, 363-373."
daba1282e4c0f9a9c1b78925df93ca0deac92b73,Biogeochemical multi-tag approach reveals the habitat use of a large-scale migratory fish through a fluvio-estuarine system,2021,River Research and Applications,10.1002/rra.3797,"Llamazares Vegh, S.  Volpedo, A. V.  Sanchez, S.  & Avigliano, E. (2021). Biogeochemical multi-tag approach reveals the habitat use of a large-scale migratory fish through a fluvio-estuarine system. River Research and Applications, 37(6), 880-888."
dae2dd4019ae33e9cabdbb9a0210979eb623c42d,"Temporal stability in the otolith Sr:Ca ratio of the yellow croaker, Larimichthys polyactis (Actinopterygii, Perciformes, Sciaenidae), from the southern Yellow Sea",2021,Acta Ichthyologica Et Piscatoria,10.3897/AIEP.51.63245,"Xiong, Y.  Yang, J.  Jiang, T.  Liu, H.  & Zhong, X. (2021). Temporal stability in the otolith Sr: Ca ratio of the yellow croaker, Larimichthys polyactis (Actinopterygii, Perciformes, Sciaenidae), from the southern Yellow Sea. Acta Ichthyologica et Piscatoria, 51(1), 59-65."
David.2004,Evidence of flexible recruitment strategies in coastal populations of giant kokopu (Galaxias argenteus),2004,DOC Science Internal Series,NA,"David, B.  Chadderton, L.  Closs, G.  Barry, B.  & Markwitz, A. (2004). Evidence of flexible recruitment strategies in coastal populations of giant kokopu (Galaxias argenteus). DOC Science Internal Series, 160, 1-23."
db1232e0f08a9b21b908ed71c0c46efd877c949c,Straying and Life History of Adult Steelhead in a Small California Coastal Stream Revealed by Otolith Natural Tags and Genetic Stock Identification,2021,North American Journal of Fisheries Management,10.1002/NAFM.10577,"Donohoe, C. J.  Rundio, D. E.  Pearse, D. E.  & Williams, T. H. (2021). Straying and life history of adult Steelhead in a small California coastal stream revealed by otolith natural tags and genetic stock identification. North American Journal of Fisheries Management, 41(3), 711-723."
db1a2a21d9af217df61becb618ef2f9a3d6c669e,Using otolith microchemistry to assess nursery habitat contribution and function at a fine spatial scale,2018,Marine Ecology Progress Series,10.3354/MEPS12765,"Ley, J. A.  & Rolls, H. J. (2018). Using otolith microchemistry to assess nursery habitat contribution and function at a fine spatial scale. Marine Ecology Progress Series, 606, 151-173."
db38da70fedf1f19cbca0910fc6cfe2c2eef9346,Determining the Movements and Distribution of Anadromous Bering Ciscoes by Use of Otolith Strontium Isotopes,2016,Transactions of The American Fisheries Society,10.1080/00028487.2016.1225599,"Padilla, A. J.  Brown, R. J.  & Wooller, M. J. (2016). Determining the movements and distribution of anadromous Bering Ciscoes by use of otolith strontium isotopes. Transactions of the American Fisheries Society, 145(6), 1374-1385."
db567461b1e5b507845b1aef5eeb570fc2c16d0b,"Phenotypic plasticity of habitat use by three temperate eel species, Anguilla anguilla, A. japonica and A. rostrata",2006,Marine Ecology Progress Series,10.3354/MEPS308231,"Daverat, F.  Limburg, K. E.  Thibault, I.  Shiao, J. C.  Dodson, J. J.  Caron, F.  . . & Wickstrom, H. (2006). Phenotypic plasticity of habitat use by three temperate eel species, Anguilla anguilla, A. japonica and A. rostrata. Marine Ecology Progress Series, 308, 231-241."
db571bc5909bb130c6bbae2637a3263a0b8adc77,Using Seasonal Variation in Otolith Microchemical Composition to Indicate Largemouth Bass and Southern Flounder Residency Patterns across an Estuarine Salinity Gradient,2013,Transactions of The American Fisheries Society,10.1080/00028487.2013.806348,"Farmer, T. M., DeVries, D. R., Wright, R. A., & Gagnon, J. E. (2013). Using seasonal variation in otolith microchemical composition to indicate largemouth bass and southern flounder residency patterns across an estuarine salinity gradient. Transactions of the American Fisheries Society, 142(5), 1415-1429."
db5c917e7f7ae38f8aa25b8f4626aaf9a1406d57,"Importance of estuarine nursery areas for the adult population of the temperate seabass Lateolabrax japonicus, as revealed by otolith Sr:Ca ratios",2016,Fisheries Oceanography,10.1111/FOG.12164,"Fuji, T.  Kasai, A.  Ueno, M.  & Yamashita, Y. (2016). Importance of estuarine nursery areas for the adult population of the temperate seabass Lateolabrax japonicus, as revealed by otolith Sr: Ca ratios. Fisheries Oceanography, 25(4), 448-456."
db6e3f15a4af5a6cbda5d64347e3d9f920557fb9,Fish scale d15N and d13C values provide biogeochemical tags of fish comparable in performance to element concentrations in scales and otoliths,2012,Hydrobiologia,10.1007/s10750-012-1143-8,"Ramsay, A. L.  Milner, N. J.  Hughes, R. N.  & McCarthy, I. D. (2012). Fish scale d15N and d13C values provide biogeochemical tags of fish comparable in performance to element concentrations in scales and otoliths. Hydrobiologia, 694(1), 183-196."
dbc760539833150168c0f18ee4622f9915c81082,Migration history and habitat use by Javelin goby Synechogobius hasta as inferred from Otolith Sr: Ca ratios,2015,Journal of Coastal Research,10.2112/JCOASTRES-D-12-00204.1,"Hwang, S. W.  Choi, K. H.  Hwang, H.  Kim, C. K.  & Lee, T. W. (2015). Migration history and habitat use by Javelin goby Synechogobius hasta as inferred from Otolith Sr: Ca ratios. Journal of Coastal Research, 31(2), 299-304."
dc76a1caa9c247307f038aa23b7c4db3c9e2d5a1,Statolith Chemical Analysis as a Means of Identifying Stream Origins of Lampreys in Lake Huron,2004,Transactions of The American Fisheries Society,10.1577/T03-139.1,"Brothers, E., & Thresher, R. (2004). Statolith chemical analysis as a means of identifying stream origins of lampreys in Lake Huron. Transactions of the American Fisheries Society, 133(5), 1107-1116."
dce98130290507df7e59e023b530209af4849b5e,"Experimental Determination of the Life History Strategy of the Kamchatka Mykizha Parassalmo mykiss (Walb.) (Salmonidae, Salmoniformes) on the Basis of Analysis of the Sr/Ca Ratio in Otoliths",2003,Doklady Biological Sciences,10.1023/A:1023474926447,"Zimmerman, C. E., Kuzishchin, K. V., Gruzdeva, M. A., Pavlov, D. S., Stanford, J. A., & Savvaitova, K. A. (2003). Experimental Determination of the Life History Strategy of the Kamchatka Mykizha Parassalmo mykiss (Walb.) (Salmonidae, Salmoniformes) on the Basis of Analysis of the Sr/Ca Ratio in Otoliths. Doklady Biological Sciences, 389, 138®C143."
dcf46a689fbda807f6fb18c167fd926efec520d9,Population Structure of Alligator Gar in a Gulf Coast River: Insights from Otolith Microchemistry and Genetic Analyses,2017,North American Journal of Fisheries Management,10.1080/02755947.2016.1269029,"Daugherty, D. J., Pangle, K. L., Karel, W., Baker, F., Robertson, C. R., Buckmeier, D. L., ... & Boyd, N. (2017). Population structure of Alligator Gar in a Gulf Coast river: insights from otolith microchemistry and genetic analyses. North American Journal of Fisheries Management, 37(2), 337-348."
dcf508ad01604e65ca8c419e4c002f5bef9a785a,Sexual difference in mercury concentrations of lake trout (Salvelinus namaycush) from Lake Ontario.,2011,Chemosphere,10.1016/j.chemosphere.2011.02.053,"Madenjian, C. P., Keir, M. J., & Whittle, D. M. (2011). Sexual difference in mercury concentrations of lake trout (Salvelinus namaycush) from Lake Ontario. Chemosphere, 83(7), 903-908."
dcf7f55c7cb5f6349213d969124d0b9776cdab04,The use of otolith chemistry to determine the juvenile source of spawning cod in Icelandic waters,2011,ICES Journal of Marine Science,10.1093/ICESJMS/FSQ133,"Thorisson, K.  Jonsdottir, I. G.  Marteinsdottir, G.  & Campana, S. E. (2011). The use of otolith chemistry to determine the juvenile source of spawning cod in Icelandic waters. ICES Journal of Marine Science, 68(1), 98-106."
dd31262d44a4449238eed6e973a6fe2135dafc82,"Relationships between Water, Otolith, and Scale Chemistries of Westslope Cutthroat Trout from the Coeur d'Alene River, Idaho: The Potential Application of Hard-Part Chemistry to Describe Movements in Freshwater",2003,Transactions of The American Fisheries Society,10.1577/1548-8659(2003)132<0409:RBWOAS>2.0.CO;2,"Wells, B. K.  Rieman, B. E.  Clayton, J. L.  Horan, D. L.  & Jones, C. M. (2003). Relationships between water, otolith, and scale chemistries of westslope cutthroat trout from the Coeur d'Alene River, Idaho: the potential application of hard-part chemistry to describe movements in freshwater. Transactions of the American Fisheries Society, 132(3), 409-424."
dd8de071f04d692fee88a7282437cb443e2c5e82,Evidence of estuarine nursery origin of five coastal fish species along the Portuguese coast through otolith elemental fingerprints,2008,Estuarine Coastal and Shelf Science,10.1016/J.ECSS.2008.04.006,"Vasconcelos, R. P.  Reis-Santos, P.  Tanner, S.  Maia, A.  Latkoczy, C.  Gunther, D.  . . & Cabral, H. (2008). Evidence of estuarine nursery origin of five coastal fish species along the Portuguese coast through otolith elemental fingerprints. Estuarine, Coastal and Shelf Science, 79(2), 317-327."
dde1ad6e79bc55ef003945a1513b3a39b575c8d2,Can otolith chemistry detect the population structure of the shad hilsa Tenualosa ilisha? Comparison with the results of genetic and morphological studies,2001,Marine Ecology Progress Series,10.3354/MEPS222239,"Milton, D. A.  & Chenery, S. R. (2001). Can otolith chemistry detect the population structure of the shad hilsa Tenualosa ilisha? Comparison with the results of genetic and morphological studies. Marine Ecology Progress Series, 222, 239-251."
de10b533abc9433bc60814e86c7e29fe13b74007,Recruitment sources of brown trout identified by otolith trace element signatures,2011,New Zealand Journal of Marine and Freshwater Research,10.1080/00288330.2011.592196,"Olley, R.  Young, R. G.  Closs, G. P.  Kristensen, E. A.  Bickel, T. O.  Deans, N. A.  . . & Eggins, S. M. (2011). Recruitment sources of brown trout identified by otolith trace element signatures. New Zealand Journal of Marine and Freshwater Research, 45(3), 395-411."
de7a0a4b8880cad74b354e84408103b436d048e6,Oxygen Isotope Ratios in Cod Otoliths Used to Reveal Seasonality of Fishing at Late Mesolithic Sites in Denmark,2013,Archaeofauna,10.15366/archaeofauna2013.22.007,"Ritchie, K.  Folkvord, A.  & Hufthammer, A. K. (2013). Oxygen isotope ratios in cod otoliths used to reveal seasonality of fishing at Late Mesolithic sites in Denmark. Archaeofauna, 22(1), 95-104."
dec64258e6cca9b131dfb689835275c810a4f76c,Trophic shift in the diet of the pelagic thresher shark based on stomach contents and stable isotope analyses,2013,Marine Biology Research,10.1080/17451000.2013.793802,"Polo-Silva, C., Newsome, S. D., Galvan-Magana, F., Grijalba-Bendeck, M., & Sanjuan-Munoz, A. (2013). Trophic shift in the diet of the pelagic thresher shark based on stomach contents and stable isotope analyses. Marine Biology Research, 9(10), 958-971."
df9ecf4012638fb0f4672ab61420d0c12a242109,Are elemental and strontium isotopic microchemistry of otolith and histomorphometrical characteristics of vertebral bone useful to resolve the eel Anguilla obscura status in Lalolalo lake in Wallis Island,2015,Vie et Milieu-Life and Environment,NA,"Bareille, G. et al. (2015). Are elemental and strontium isotopic microchemistry of otolith and histomorphometrical characteristics of vertebral bone useful to resolve the eel Anguilla obscura status in Lalolalo lake in Wallis Island?. Vie et Milieu-Life and Environment, 65(1), 29-39."
dfa72785009c8d1dda1374346da06bc31de120a4,Accuracy of Otolith Oxygen Isotope Records Analyzed by SIMS as an Index of Temperature Exposure of Wild Icelandic Cod (Gadus morhua),2021,Frontiers in Marine Science,10.3389/fmars.2021.698908,"Von Leesen, G.  Bardarson, H.  Halldorsson, S. A.  Whitehouse, M. J.  & Campana, S. E. (2021). Accuracy of otolith oxygen isotope records analyzed by SIMS as an index of temperature exposure of wild Icelandic cod (Gadus morhua). Frontiers in Marine Science, 1465."
dfc89b4c2868601a9505ef262c104e44dde83a87,Facultative oligohaline habitat use in a mobile fish inferred from scale chemistry,2017,Marine Ecology Progress Series,10.3354/MEPS12223,"Seeley, M. E.  & Walther, B. D. (2018). Facultative oligohaline habitat use in a mobile fish inferred from scale chemistry. Marine Ecology Progress Series, 598, 233-245."
dfdca3c4f8b07f10a8f1fc529dd3288ffdcb51fa,Estuarine recruitment of a marine goby reconstructed with an isotopic clock,2008,Oecologia,10.1007/s00442-008-1045-7,"Guelinckx, J.  Maes, J.  Geysen, B.  & Ollevier, F. (2008). Estuarine recruitment of a marine goby reconstructed with an isotopic clock. Oecologia, 157(1), 41-52."
e004682bee3b25fe1e04790e288b0bfcba23be71,Partial Migration Across Populations of White Perch (Morone americana): A Flexible Life History Strategy in a Variable Estuarine Environment,2011,Estuaries and Coasts,10.1007/s12237-011-9434-2,"Kerr, L. A.  & Secor, D. H. (2012). Partial migration across populations of white perch (Morone americana): a flexible life history strategy in a variable estuarine environment. Estuaries and Coasts, 35(1), 227-236."
e03e63a39e516829c3f3ef432737fd2194748a21,Response of otolith microchemistry to environmental variations experienced by larval and juvenile Atlantic croaker (Micropogonias undulatus),1997,Limnology and Oceanography,10.4319/lo.1997.42.1.0102,"Thorrold, S. R., Jones, C. M., & Campana, S. E. (1997). Response of otolith microchemistry to environmental variations experienced by larval and juvenile Atlantic croaker (Micropogonias undulatus). Limnology and Oceanography, 42(1), 102-111."
e06d0849b1f6cbd445c0a498875f5acad1c88a95,"Assessment of metallic trace elements in the muscles and fins of four landed elasmobranchs from Kuala Terengganu Waters, Malaysia.",2017,Marine Pollution Bulletin,10.1016/j.marpolbul.2017.08.019,"Ong, M. C., & Gan, S. L. (2017). Assessment of metallic trace elements in the muscles and fins of four landed elasmobranchs from Kuala Terengganu Waters, Malaysia. Marine pollution bulletin, 124(2), 1001-1005."
e0747310eb7c383e261a986092b36e5db0d76fa5,Stable isotope ratios as tracers of migration during the early life stages of marine fishes,2002,Fisheries Science,10.2331/FISHSCI.68.SUP1_182,"Herzka, S. Z.  Holt, G. J.  & Holt, S. A. (2002). Stable isotope ratios as tracers of migration during the early life stages of marine fishes. Fisheries science, 68(sup1), 182-185."
e092e38359de57030ab104704123f2593e871bdc,Variation in the isotopic signatures of juvenile gray snapper (Lutjanus griseus) from five southern Florida region,2010,Fishery Bulletin,NA,"Gerard, T.  & Muhling, B. (2010). Variation in the isotopic signatures of juvenile gray snapper (Lutjanus griseus) from five southern Florida region. Fishery Bulletin, 104, 98-105."
e0a5fb709ec91463f9caa113c63b32fd12695178,Wide-Ranging Temporal Variation in Transoceanic Movement and Population Mixing of Bluefin Tuna in the North Atlantic Ocean,2019,Frontiers in Marine Science,10.3389/fmars.2019.00398,"Rooker, J. R.  Fraile, I.  Liu, H.  Abid, N.  Dance, M. A.  Itoh, T.  . . & Arrizabalaga, H. (2019). Wide-ranging temporal variation in transoceanic movement and population mixing of bluefin tuna in the North Atlantic Ocean. Frontiers in Marine Science, 6, 398."
